timestamp_utc,scenario,request_id,request_region,routing_input_region,selected_zone_region,route_relation,cross_region_reroute,latency_ms,http_code,selected_zone,selected_carbon_intensity_g_per_kwh,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000001,us-east,us-east,us-east,local,false,29.732,200,us-east,780.000,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000002,us-east,us-east,us-east,local,false,29.527,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000003,us-east,us-east,us-east,local,false,25.219,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000004,us-east,us-east,us-east,local,false,23.961,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000005,us-east,us-east,us-east,local,false,23.173,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000006,us-east,us-east,us-east,local,false,32.188,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000007,us-east,us-east,us-east,local,false,24.149,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000008,us-east,us-east,us-east,local,false,21.425,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000009,us-east,us-east,us-east,local,false,26.959,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000010,us-east,us-east,us-east,local,false,27.536,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000011,us-east,us-east,us-east,local,false,33.957,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000012,us-east,us-east,us-east,local,false,35.293,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:20Z,baseline_no_carbon_balanced,req-000013,us-east,us-east,us-east,local,false,27.298,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
2026-02-25T04:39:21Z,baseline_no_carbon_balanced,req-000014,us-east,us-east,us-east,local,false,27.479,200,us-east,839.967,0.000,0.00,fallback-lowest-latency
