timestamp_utc,scenario,request_id,request_region,routing_input_region,selected_zone_region,route_relation,cross_region_reroute,latency_ms,http_code,selected_zone,selected_carbon_intensity_g_per_kwh,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason
2026-02-25T03:15:17Z,baseline_no_carbon_balanced,req-000001,us-east,us-east,us-east,local,false,25.046,200,us-east,430.000,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:17Z,baseline_no_carbon_balanced,req-000002,us-east,us-east,us-east,local,false,29.936,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:17Z,baseline_no_carbon_balanced,req-000003,us-east,us-east,us-east,local,false,21.885,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:17Z,baseline_no_carbon_balanced,req-000004,us-east,us-east,us-east,local,false,20.343,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000005,us-east,us-east,us-east,local,false,19.935,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000006,us-east,us-east,us-east,local,false,26.526,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000007,us-east,us-east,us-east,local,false,21.135,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000008,us-east,us-east,us-east,local,false,24.767,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000009,us-east,us-east,us-east,local,false,28.311,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000010,us-east,us-east,us-east,local,false,27.322,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
2026-02-25T03:15:18Z,baseline_no_carbon_balanced,req-000011,us-east,us-east,us-east,local,false,28.441,200,us-east,423.520,0.000,0.00,fallback-lowest-latency
